pathway	circuit	circuit_name	gene	symbol	eff_node	eff_gene
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9002	F2RL3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9170	LPAR2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	2778	GNAS	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	2776	GNAQ	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	23236	PLCB1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5330	PLCB2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5331	PLCB3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5332	PLCB4	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	1398	CRK	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	1399	CRKL	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	999	CDH1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	2889	RAPGEF1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	1499	CTNNB1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	260425	MAGI3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9223	MAGI1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9863	MAGI2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	51735	RAPGEF6	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9693	RAPGEF2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	22808	MRAS	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9771	RAPGEF5	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	25780	RASGRP3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	10235	RASGRP2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	107	ADCY1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	108	ADCY2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	109	ADCY3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	111	ADCY5	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	112	ADCY6	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	113	ADCY7	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	114	ADCY8	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	115	ADCY9	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	196883	ADCY4	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	57568	SIPA1L2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5578	PRKCA	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5579	PRKCB	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5582	PRKCG	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	23683	PRKD3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	25865	PRKD2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5587	PRKD1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	27040	LAT	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5335	PLCG1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	9564	BCAR1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	3937	LCP2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	8631	SKAP1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5906	RAP1A	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5908	RAP1B	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	163688	CALML6	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	51806	CALML5	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	801	CALM1	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	805	CALM2	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	808	CALM3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	810	CALML3	NA	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5879	RAC1	RAC1	RAC1
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5880	RAC2	RAC2	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	5881	RAC3	RAC3	NA
hsa04015	P-hsa04015-11	Rap1 signaling pathway: RAC1	2533	FYB1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1435	CSF1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1942	EFNA1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1943	EFNA2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1944	EFNA3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1945	EFNA4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1946	EFNA5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1950	EGF	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2246	FGF1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2247	FGF2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2248	FGF3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2249	FGF4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2250	FGF5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2251	FGF6	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2252	FGF7	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2253	FGF8	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2254	FGF9	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2255	FGF10	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2256	FGF11	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2257	FGF12	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2258	FGF13	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2259	FGF14	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2277	VEGFD	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	26281	FGF20	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	26291	FGF21	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	27006	FGF22	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	284	ANGPT1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	285	ANGPT2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3082	HGF	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3479	IGF1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3630	INS	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	4254	KITLG	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	4803	NGF	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	51378	ANGPT4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5154	PDGFA	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5155	PDGFB	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5228	PGF	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	56034	PDGFC	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	7422	VEGFA	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	7423	VEGFB	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	7424	VEGFC	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	80310	PDGFD	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	8074	FGF23	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	8817	FGF18	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	8822	FGF17	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	8823	FGF16	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9965	FGF19	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1436	CSF1R	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1956	EGFR	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1969	EPHA2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2260	FGFR1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2261	FGFR3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2263	FGFR2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2264	FGFR4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2321	FLT1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2324	FLT4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3480	IGF1R	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3643	INSR	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3791	KDR	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3815	KIT	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	4233	MET	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	4804	NGFR	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5156	PDGFRA	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5159	PDGFRB	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	7010	TEK	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	83593	RASSF5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9732	DOCK4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	10411	RAPGEF3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	11069	RAPGEF4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	26037	SIPA1L1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	6494	SIPA1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5909	RAP1GAP	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	4301	AFDN	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	135	ADORA2A	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	136	ADORA2B	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1902	LPAR1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2149	F2R	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	23566	LPAR3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2357	FPR1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2846	LPAR4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5028	P2RY1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	57121	LPAR5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9002	F2RL3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9170	LPAR2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2778	GNAS	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2776	GNAQ	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	23236	PLCB1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5330	PLCB2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5331	PLCB3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5332	PLCB4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1398	CRK	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1399	CRKL	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	999	CDH1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2889	RAPGEF1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	1499	CTNNB1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	260425	MAGI3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9223	MAGI1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9863	MAGI2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	51735	RAPGEF6	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9693	RAPGEF2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5587	PRKD1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	22808	MRAS	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9771	RAPGEF5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	25780	RASGRP3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	10235	RASGRP2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	107	ADCY1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	108	ADCY2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	109	ADCY3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	111	ADCY5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	112	ADCY6	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	113	ADCY7	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	114	ADCY8	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	115	ADCY9	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	196883	ADCY4	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	57568	SIPA1L2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5578	PRKCA	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5579	PRKCB	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5582	PRKCG	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	23683	PRKD3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	25865	PRKD2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	27040	LAT	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5335	PLCG1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	10636	RGS14	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	9564	BCAR1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3937	LCP2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	8631	SKAP1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5906	RAP1A	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	5908	RAP1B	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	163688	CALML6	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	51806	CALML5	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	801	CALM1	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	805	CALM2	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	808	CALM3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	810	CALML3	NA	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3683	ITGAL	ITGAL	ITGAL
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3684	ITGAM	ITGAM	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3688	ITGB1	ITGB1	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	3689	ITGB2	ITGB2	NA
hsa04015	P-hsa04015-30	Rap1 signaling pathway: ITGAL	2533	FYB1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1435	CSF1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1942	EFNA1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1943	EFNA2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1944	EFNA3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1945	EFNA4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1946	EFNA5	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1950	EGF	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2246	FGF1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2247	FGF2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2248	FGF3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2249	FGF4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2250	FGF5	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2251	FGF6	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2252	FGF7	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2253	FGF8	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2254	FGF9	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2255	FGF10	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2256	FGF11	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2257	FGF12	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2258	FGF13	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2259	FGF14	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2277	VEGFD	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	26281	FGF20	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	26291	FGF21	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	27006	FGF22	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	284	ANGPT1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	285	ANGPT2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3082	HGF	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3479	IGF1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3630	INS	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	4254	KITLG	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	4803	NGF	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	51378	ANGPT4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5154	PDGFA	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5155	PDGFB	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5228	PGF	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	56034	PDGFC	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	7422	VEGFA	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	7423	VEGFB	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	7424	VEGFC	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	80310	PDGFD	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	8074	FGF23	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	8817	FGF18	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	8822	FGF17	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	8823	FGF16	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	9965	FGF19	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1436	CSF1R	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1956	EGFR	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1969	EPHA2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2260	FGFR1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2261	FGFR3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2263	FGFR2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2264	FGFR4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2321	FLT1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2324	FLT4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3480	IGF1R	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3643	INSR	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3791	KDR	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	3815	KIT	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	4233	MET	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	4804	NGFR	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5156	PDGFRA	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5159	PDGFRB	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	7010	TEK	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5606	MAP2K3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5608	MAP2K6	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	9732	DOCK4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	10411	RAPGEF3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	11069	RAPGEF4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	26037	SIPA1L1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5909	RAP1GAP	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	135	ADORA2A	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	136	ADORA2B	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1902	LPAR1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2149	F2R	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	23566	LPAR3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2357	FPR1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2846	LPAR4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5028	P2RY1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	57121	LPAR5	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	9002	F2RL3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	9170	LPAR2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2778	GNAS	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2776	GNAQ	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	23236	PLCB1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5330	PLCB2	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5331	PLCB3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	5332	PLCB4	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1398	CRK	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1399	CRKL	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	999	CDH1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	2889	RAPGEF1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	1499	CTNNB1	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	260425	MAGI3	NA	NA
hsa04015	P-hsa04015-14	Rap1 signaling pathway: MAPK14	9223	MAGI1	NA	NA
